"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
74,1,1,1,0.5,0.4,0,0,2,NA,"2"
75,1,1,1,0.46,0.373333333333333,0,0,2,NA,"2"
76,1,1,1,0.56,0.4,0,0,2,NA,"2"
77,1,1,1,0.48,0.36,0,0,2,NA,"2"
78,1,1,1,0.446666666666667,0.386666666666667,0,0,2,NA,"2"
79,1,1,1,0.513333333333333,0.36,0,0,2,NA,"2"
80,1,1,1,0.48,0.32,0,0,2,NA,"2"
81,1,1,1,0.46,0.4,0,0,2,NA,"2"
82,1,1,1,0.54,0.346666666666667,0,0,2,NA,"2"
83,1,1,1,0.5,0.413333333333333,0,0,2,NA,"2"
84,1,1,1,0.44,0.4,0,0,2,NA,"2"
85,1,1,1,0.5,0.386666666666667,0,0,2,NA,"2"
86,1,1,1,0.506666666666667,0.413333333333333,0,0,2,NA,"2"
87,1,1,1,0.6,0.32,0,0,2,NA,"2"
88,1,1,1,0.54,0.346666666666667,0,0,2,NA,"2"
89,1,1,1,0.533333333333333,0.373333333333333,0,0,2,NA,"2"
90,1,1,1,0.526666666666667,0.426666666666667,0,0,2,NA,"2"
91,1,1,1,0.56,0.346666666666667,0,0,2,NA,"2"
92,1,1,1,0.453333333333333,0.4,0,0,2,NA,"2"
93,1,1,1,0.533333333333333,0.333333333333333,0,0,2,NA,"2"
94,1,1,1,0.506666666666667,0.36,0,0,2,NA,"2"
95,1,1,1,0.486666666666667,0.346666666666667,0,0,2,NA,"2"
96,1,1,1,0.533333333333333,0.4,0,0,2,NA,"2"
97,1,1,1,0.606666666666667,0.453333333333333,0,0,2,NA,"2"
98,1,1,1,0.486666666666667,0.373333333333333,0,0,2,NA,"2"
99,1,1,1,0.486666666666667,0.293333333333333,0,0,2,NA,"2"
100,1,1,1,0.5,0.346666666666667,0,0,2,NA,"2"
101,1,1,1,0.566666666666667,0.426666666666667,0,0,2,NA,"2"
102,1,1,1,0.526666666666667,0.386666666666667,0,0,2,NA,"2"
103,1,1,1,0.56,0.453333333333333,0,0,2,NA,"2"
104,1,1,1,0.506666666666667,0.36,0,0,2,NA,"2"
105,1,1,1,0.5,0.36,0,0,2,NA,"2"
106,1,1,1,0.5,0.346666666666667,0,0,2,NA,"2"
107,1,1,1,0.5,0.373333333333333,0,0,2,NA,"2"
108,1,1,1,0.546666666666667,0.346666666666667,0,0,2,NA,"2"
109,1,1,1,0.486666666666667,0.346666666666667,0,0,2,NA,"2"
110,1,1,1,0.526666666666667,0.4,0,0,2,NA,"2"
111,1,1,1,0.433333333333333,0.36,0,0,2,NA,"2"
112,1,1,1,0.5,0.36,0,0,2,NA,"2"
113,1,1,1,0.5,0.346666666666667,0,0,2,NA,"2"
114,1,1,1,0.56,0.4,0,0,2,NA,"2"
115,1,1,1,0.466666666666667,0.306666666666667,0,0,2,NA,"2"
116,1,1,1,0.5,0.466666666666667,0,0,2,NA,"2"
117,1,1,1,0.513333333333333,0.373333333333333,0,0,2,NA,"2"
118,1,1,1,0.56,0.373333333333333,0,0,2,NA,"2"
119,1,1,1,0.52,0.413333333333333,0,0,2,NA,"2"
120,1,1,1,0.633333333333333,0.413333333333333,0,0,2,NA,"2"
121,1,1,1,0.566666666666667,0.373333333333333,0,0,2,NA,"2"
122,1,1,1,0.46,0.373333333333333,0,0,2,NA,"2"
123,1,1,1,0.5,0.346666666666667,0,0,2,NA,"2"
124,1,1,1,0.473333333333333,0.36,0,0,2,NA,"2"
125,1,1,1,0.493333333333333,0.4,0,0,2,NA,"2"
